CustomerID,last_purchase,frequency,monetary,recency
15225.0,2011-04-19 14:51:00,1,409.40000000000003,233
15226.0,2011-02-02 11:41:00,1,154.41,310
15227.0,2011-11-03 11:59:00,9,2488.4900000000002,36
15228.0,2011-10-04 13:56:00,6,5580.2699999999995,65
15229.0,2010-05-02 13:50:00,1,160.5,585
15230.0,2011-04-14 14:39:00,2,429.6,238
15231.0,2010-03-28 15:12:00,1,250.26,620
15232.0,2011-08-18 16:27:00,2,612.06,112
15233.0,2010-11-03 13:36:00,1,59.400000000000006,400
15234.0,2011-03-08 08:53:00,1,197.0,276
15235.0,2011-05-06 09:44:00,16,2937.81,217
15236.0,2011-02-14 10:52:00,1,321.05,298
15237.0,2011-12-08 09:46:00,4,1412.32,1
15238.0,2011-11-10 14:28:00,3,1071.99,28
15239.0,2011-11-29 14:14:00,2,780.59,9
15240.0,2011-10-26 09:50:00,12,4459.98,44
15241.0,2011-10-04 09:05:00,11,3050.16,66
15242.0,2010-10-13 15:33:00,1,302.04,421
15243.0,2011-09-26 14:12:00,2,927.2800000000001,73
15244.0,2011-10-05 13:19:00,3,912.08,64
15245.0,2011-07-28 18:56:00,8,4610.84,133
15246.0,2011-04-15 14:45:00,3,780.4,237
15247.0,2011-08-09 12:52:00,3,976.06,121
15248.0,2010-10-24 13:09:00,3,1893.93,410
15249.0,2011-11-08 11:45:00,18,9266.0,31
15250.0,2010-03-09 07:35:00,1,60.0,640
15251.0,2011-11-30 15:02:00,21,20324.54,8
15252.0,2011-11-03 13:30:00,5,2103.41,35
15253.0,2011-11-23 16:22:00,8,2055.09,15
15254.0,2011-08-04 15:04:00,3,1088.35,126
15255.0,2011-10-04 12:43:00,9,3729.42,66
15256.0,2011-07-14 11:47:00,2,170.4,148
15257.0,2011-03-01 12:58:00,2,685.9,282
15258.0,2011-06-24 12:30:00,2,623.16,168
15259.0,2010-07-15 08:47:00,4,1182.3799999999999,512
15260.0,2011-08-31 13:55:00,25,9188.23,99
15261.0,2011-07-27 15:20:00,4,1508.0,134
15262.0,2011-01-20 12:16:00,3,418.82,323
15263.0,2011-08-25 10:26:00,1,156.51,106
15264.0,2011-10-06 13:49:00,2,848.4,63
15265.0,2011-07-11 14:46:00,4,3345.64,150
15266.0,2011-01-05 13:40:00,5,852.21,337
15267.0,2011-11-17 15:59:00,5,1717.36,21
15268.0,2010-08-18 10:33:00,3,961.9000000000001,478
15269.0,2011-11-16 09:32:00,3,1225.36,23
15270.0,2011-11-24 09:24:00,21,8524.86,15
15271.0,2011-12-02 14:11:00,24,4709.54,6
15272.0,2011-10-13 12:59:00,6,2085.48,56
15273.0,2010-04-19 11:31:00,1,228.96,599
15274.0,2011-12-05 16:57:00,2,716.57,3
15275.0,2011-11-02 11:20:00,1,615.14,37
15276.0,2011-10-04 16:39:00,4,649.53,65
15277.0,2011-10-24 10:08:00,2,476.34,46
15278.0,2010-05-27 10:03:00,4,496.15999999999997,561
15279.0,2010-12-20 10:48:00,5,1580.54,354
15280.0,2011-06-20 17:14:00,3,406.21999999999997,171
15281.0,2011-10-12 09:10:00,16,8543.57,58
15282.0,2010-05-18 16:27:00,1,348.59,569
15283.0,2010-11-14 14:54:00,3,148.33,389
15284.0,2010-07-27 13:25:00,1,24.75,499
15285.0,2010-10-28 09:46:00,1,94.92,407
15286.0,2011-10-21 11:08:00,1,240.55,49
15287.0,2011-11-17 15:34:00,5,856.03,21
15288.0,2011-10-27 16:58:00,10,3883.13,42
15289.0,2011-11-10 13:49:00,5,1593.0900000000001,28
15290.0,2011-12-05 11:39:00,26,10496.28,4
15291.0,2011-11-14 11:02:00,40,13846.56,25
15292.0,2011-05-22 15:00:00,1,180.94,200
15293.0,2010-02-12 11:54:00,1,247.5,665
15294.0,2010-10-25 11:45:00,1,233.35,410
15295.0,2010-02-23 13:03:00,1,217.23999999999998,653
15296.0,2011-10-20 11:47:00,12,10342.83,50
15297.0,2011-11-29 16:32:00,3,641.94,9
15298.0,2011-12-07 17:17:00,23,9459.37,1
15299.0,2011-10-03 14:19:00,10,7991.54,66
15300.0,2011-10-06 17:08:00,1,496.44,63
15301.0,2011-10-20 09:57:00,17,7603.4400000000005,50
15302.0,2009-12-09 13:11:00,1,308.0,729
15303.0,2011-02-22 13:59:00,3,1224.18,289
15304.0,2011-10-10 10:23:00,9,919.5500000000001,60
15305.0,2010-06-02 13:50:00,1,93.60000000000001,554
15306.0,2011-10-06 12:56:00,9,3484.73,63
15307.0,2011-09-05 11:38:00,1,205.3,95
15308.0,2011-03-10 13:08:00,1,310.47,273
15309.0,2010-04-08 11:11:00,4,797.96,610
15310.0,2010-08-18 11:38:00,1,1634.64,478
15311.0,2011-12-09 12:00:00,208,116771.16,0
15312.0,2011-09-25 13:10:00,12,2930.19,74
15313.0,2011-08-21 16:02:00,1,52.0,109
15314.0,2011-05-24 14:39:00,3,820.4499999999999,198
15315.0,2011-10-06 12:51:00,2,570.5,63
15316.0,2011-01-17 11:34:00,1,165.0,326
15317.0,2010-01-31 15:55:00,1,129.75,676
15318.0,2011-12-06 11:30:00,1,312.62,3
15319.0,2011-03-01 12:48:00,1,204.5,283
15320.0,2011-10-26 13:27:00,1,267.13,43
15321.0,2011-09-30 09:40:00,12,6709.7300000000005,70
15322.0,2011-09-15 09:34:00,2,1390.86,85
15323.0,2010-05-26 10:01:00,3,434.6,562
15324.0,2010-01-07 14:37:00,1,140.22000000000003,700
15325.0,2011-08-28 11:55:00,8,1602.01,103
15326.0,2011-01-10 11:38:00,5,1700.52,333
15327.0,2011-10-18 11:55:00,1,208.75,52
15328.0,2010-10-28 09:05:00,1,107.24,407
15329.0,2011-10-31 15:36:00,11,2984.33,38
15330.0,2011-11-07 17:50:00,2,714.96,31
15331.0,2010-07-28 09:42:00,3,767.91,499
15332.0,2010-12-08 14:43:00,6,6553.74,365
15333.0,2011-05-15 13:27:00,1,1028.56,207
15334.0,2011-07-06 11:22:00,3,351.67,156
15335.0,2011-10-17 12:50:00,1,173.97,53
15336.0,2010-11-03 12:39:00,1,240.5,401
15337.0,2010-10-24 15:29:00,1,373.02,410
15338.0,2010-01-31 14:25:00,1,283.43,676
15339.0,2011-10-04 12:51:00,7,1827.84,65
15340.0,2010-05-27 10:27:00,1,105.5,561
15341.0,2011-09-20 09:40:00,2,2402.72,80
15342.0,2011-08-02 10:19:00,1,406.09,129
15343.0,2011-09-13 13:55:00,1,364.5,86
15344.0,2011-12-09 10:45:00,3,563.94,0
15345.0,2011-10-25 11:28:00,1,393.54,45
15346.0,2011-01-11 11:18:00,3,596.12,332
15347.0,2010-12-08 15:25:00,4,1363.6,365
15348.0,2011-09-28 13:17:00,1,158.04,71
15349.0,2011-07-04 16:06:00,2,473.81,157
15350.0,2010-12-01 13:33:00,2,663.25,372
15351.0,2011-11-27 12:52:00,10,3738.29,11
15352.0,2010-06-09 11:28:00,1,114.95,548
15353.0,2011-03-30 12:15:00,7,3175.95,254
15354.0,2010-04-15 16:24:00,3,284.4,602
15355.0,2011-11-10 13:44:00,2,277.05,28
15356.0,2011-11-08 13:11:00,13,3464.95,30
15358.0,2011-12-05 09:04:00,42,17050.41,4
15359.0,2010-02-15 10:47:00,8,181.35,662
15360.0,2011-10-31 09:35:00,1,427.93,39
15361.0,2010-12-13 09:52:00,4,689.07,361
15362.0,2010-09-17 10:37:00,2,613.08,448
15363.0,2010-12-02 12:28:00,2,1004.11,372
15364.0,2011-09-05 09:46:00,2,913.19,95
15365.0,2011-11-14 08:29:00,13,4557.13,25
15366.0,2011-09-25 15:01:00,7,2389.08,74
15367.0,2011-10-13 14:13:00,11,5081.33,56
15368.0,2011-11-18 14:42:00,2,722.74,20
15369.0,2010-08-04 13:54:00,11,6251.26,491
15370.0,2011-10-30 10:58:00,8,3739.0099999999998,40
15371.0,2010-02-15 13:14:00,1,59.400000000000006,661
15372.0,2011-07-25 16:39:00,8,6017.06,136
15373.0,2011-12-01 15:05:00,17,3421.39,7
15374.0,2011-08-03 09:59:00,2,307.32,128
15375.0,2010-01-18 15:38:00,1,60.96,689
15376.0,2011-10-30 15:04:00,3,1233.36,39
15377.0,2010-11-22 08:55:00,4,1211.75,382
15378.0,2010-09-03 11:30:00,2,246.5,462
15379.0,2011-06-23 13:13:00,8,4877.84,168
15380.0,2011-12-01 12:13:00,11,3479.0600000000004,8
15381.0,2011-05-10 11:55:00,5,1890.57,213
15382.0,2011-11-25 10:58:00,12,13733.550000000001,14
15384.0,2011-06-23 10:57:00,4,2027.79,169
15385.0,2011-10-30 15:11:00,3,942.08,39
15386.0,2011-06-06 13:47:00,1,394.14,185
15387.0,2010-08-04 16:05:00,1,468.65,491
15388.0,2011-03-14 13:53:00,1,140.54,269
15389.0,2011-06-20 16:18:00,5,2733.8,171
15390.0,2010-11-08 15:19:00,2,1216.66,395
15391.0,2010-05-04 15:04:00,1,289.87,583
15392.0,2011-12-05 11:01:00,7,2911.62,4
15393.0,2011-11-23 16:48:00,5,891.34,15
15394.0,2011-11-30 11:49:00,11,5286.8,9
15395.0,2011-01-18 12:40:00,1,107.45,325
15396.0,2011-08-19 10:56:00,2,796.38,112
15397.0,2011-02-23 09:25:00,1,94.0,289
15398.0,2011-11-23 16:47:00,2,1345.53,15
15399.0,2011-12-08 13:04:00,3,815.77,0
15400.0,2011-09-08 13:57:00,8,1302.3,91
15401.0,2010-09-13 13:42:00,2,216.95000000000002,451
15402.0,2011-07-14 12:17:00,6,1830.54,148
15403.0,2010-08-05 12:21:00,2,170.88,491
15404.0,2010-11-29 11:03:00,1,257.06,375
15405.0,2011-06-03 14:44:00,2,659.84,188
15406.0,2011-11-08 13:22:00,4,975.87,30
15407.0,2011-11-06 11:55:00,4,1056.44,33
15408.0,2011-03-20 15:02:00,1,267.18,263
15409.0,2009-12-18 15:35:00,1,131.25,720
15410.0,2011-09-16 14:47:00,10,4685.72,83
15411.0,2011-11-13 15:19:00,4,1358.88,25
15412.0,2011-06-21 15:24:00,1,190.53,170
15413.0,2010-01-17 11:33:00,5,6798.72,691
15414.0,2011-11-30 09:50:00,3,774.9000000000001,9
15415.0,2011-01-30 14:13:00,1,572.8100000000001,312
15416.0,2011-10-06 09:38:00,7,4572.82,64
15417.0,2011-09-15 15:26:00,1,508.8,84
15418.0,2010-10-10 13:38:00,2,452.32,424
15419.0,2011-11-15 09:23:00,1,135.85999999999999,24
15420.0,2010-10-01 15:46:00,6,743.0,433
15421.0,2011-10-12 09:20:00,10,3805.34,58
15422.0,2011-01-20 16:17:00,7,1619.97,322
15423.0,2011-11-01 14:01:00,3,266.89,37
15424.0,2011-03-30 13:02:00,3,597.78,253
15425.0,2010-11-04 18:13:00,4,1944.57,399
15426.0,2011-11-20 15:36:00,9,2615.39,18
15427.0,2011-11-06 14:29:00,3,1483.14,32
15428.0,2011-11-24 16:54:00,4,762.75,14
15429.0,2011-11-13 12:28:00,2,397.35,26
15430.0,2010-08-29 10:42:00,2,954.75,467
15431.0,2010-07-25 12:44:00,1,153.24,502
15432.0,2011-11-16 16:30:00,2,320.76,22
15433.0,2011-05-10 10:45:00,2,533.3,213
15434.0,2011-12-01 13:33:00,11,2567.06,7
15435.0,2011-11-17 16:39:00,1,149.29,21
15436.0,2011-11-27 16:05:00,3,1122.53,11
15437.0,2011-03-22 13:11:00,2,393.45,261
15438.0,2011-07-31 14:19:00,1,156.58,130
15439.0,2010-10-31 10:38:00,4,1269.05,404
15440.0,2011-10-16 12:16:00,3,383.68,54
15441.0,2010-11-08 15:50:00,3,1254.21,395
15442.0,2011-04-05 12:24:00,1,594.0,248
15443.0,2011-12-08 10:40:00,14,5175.93,1
15444.0,2011-11-30 17:37:00,2,1418.26,8
15445.0,2011-03-20 15:06:00,2,284.5,263
15446.0,2010-11-28 11:59:00,3,406.95,376
15447.0,2011-01-13 11:26:00,5,492.88,330
15448.0,2011-01-31 10:42:00,2,788.81,312
15449.0,2011-11-13 15:02:00,3,974.52,25
15450.0,2011-11-09 17:11:00,1,429.84,29
15451.0,2010-10-01 13:40:00,2,233.21,433
15452.0,2011-11-10 12:13:00,6,1799.1100000000001,29
15453.0,2011-12-08 10:59:00,7,1388.37,1
15454.0,2010-12-12 14:21:00,2,307.69,361
15455.0,2010-04-21 12:43:00,1,38.25,597
15456.0,2011-03-01 13:51:00,10,2119.27,282
15457.0,2011-03-22 15:31:00,1,237.07,261
15458.0,2011-11-14 13:08:00,2,370.44,24
15459.0,2010-10-18 15:25:00,2,202.83,416
15460.0,2010-12-20 16:08:00,1,216.76,353
15461.0,2010-09-05 12:31:00,2,429.7,460
15462.0,2011-09-06 13:11:00,4,737.05,93
15463.0,2011-11-10 12:57:00,1,126.14,28
15464.0,2011-01-05 15:56:00,1,1048.85,337
15465.0,2011-11-20 10:11:00,32,12655.65,19
15466.0,2011-09-15 14:08:00,4,1571.01,84
15467.0,2011-11-30 14:17:00,3,524.88,8
15468.0,2011-10-19 13:49:00,3,1430.48,50
15469.0,2011-10-20 16:21:00,3,874.25,49
15470.0,2010-05-13 09:35:00,1,63.42,575
15471.0,2011-12-07 14:12:00,3,1316.56,1
15472.0,2011-08-18 15:17:00,1,371.56,112
15473.0,2011-11-25 15:15:00,8,2046.0,13
15474.0,2010-04-23 11:14:00,1,163.1,595
15475.0,2011-09-23 15:20:00,1,454.11,76
15476.0,2010-11-24 15:17:00,4,2209.98,379
15477.0,2010-02-28 10:37:00,1,368.4,649
15478.0,2011-10-30 14:19:00,3,2024.98,39
15479.0,2009-12-06 15:08:00,1,147.4,732
15480.0,2011-08-15 14:32:00,5,6279.0,115
15481.0,2010-11-03 14:52:00,1,1993.34,400
15482.0,2011-11-24 10:46:00,19,14592.56,15
15483.0,2011-07-01 13:07:00,10,862.2,160
15484.0,2011-12-08 15:03:00,6,4656.0,0
15485.0,2011-11-09 14:31:00,7,5771.51,29
15486.0,2010-06-30 13:15:00,1,102.0,526
15487.0,2010-01-29 12:07:00,1,231.32,679
15488.0,2011-09-08 10:11:00,5,431.92,92
15489.0,2011-11-17 08:53:00,8,2419.61,22
15490.0,2010-10-05 13:11:00,1,217.6,429
15491.0,2011-09-05 15:56:00,6,3100.09,94
15492.0,2011-11-11 14:53:00,2,659.4599999999999,27
15493.0,2011-11-07 12:04:00,9,4314.9800000000005,32
15494.0,2011-11-18 14:51:00,5,3780.05,20
15495.0,2010-11-25 13:46:00,1,246.5,378
15496.0,2010-03-18 13:16:00,1,146.14000000000001,630
15497.0,2011-11-22 11:51:00,9,8657.39,17
15498.0,2011-12-07 12:48:00,44,26039.58,2
15499.0,2009-12-16 12:17:00,1,161.6,723
15500.0,2011-12-01 13:47:00,4,1131.56,7
15501.0,2010-10-31 11:15:00,2,402.5,404
15502.0,2011-11-24 12:48:00,14,13993.47,15
15503.0,2010-12-12 10:57:00,2,267.15,362
15504.0,2011-09-19 13:45:00,4,423.85,80
15505.0,2011-10-18 07:56:00,5,3610.96,52
15506.0,2011-11-17 12:11:00,6,2040.03,22
15507.0,2011-06-21 11:19:00,1,492.36,171
15508.0,2011-06-03 15:43:00,6,1000.27,188
15509.0,2010-11-24 14:48:00,1,166.51,379
15510.0,2011-01-13 12:10:00,1,250.0,330
15511.0,2011-11-28 09:43:00,5,909.23,11
15512.0,2011-07-07 10:20:00,4,331.58,155
15513.0,2011-11-06 14:36:00,35,27750.55,32
15514.0,2011-11-27 14:40:00,18,6598.55,11
15515.0,2010-11-17 13:39:00,1,171.81,386
15516.0,2011-10-26 10:51:00,3,62.43,44
15517.0,2011-04-20 14:02:00,1,267.03,232
15518.0,2011-10-06 13:05:00,15,4218.94,63
15519.0,2010-11-21 14:35:00,2,344.61,382
15520.0,2011-12-08 10:58:00,1,343.5,1
15521.0,2011-10-30 13:42:00,16,7106.69,39
15522.0,2011-11-07 11:26:00,2,398.84,32
15523.0,2011-09-16 16:29:00,16,17359.99,83
15524.0,2011-11-15 12:09:00,2,591.4,24
15525.0,2011-12-07 14:43:00,4,1295.7,1
15526.0,2011-11-06 15:04:00,2,148.44,32
15527.0,2011-11-21 12:17:00,23,5575.64,18
15528.0,2011-03-30 16:14:00,1,229.33,253
15529.0,2011-11-17 11:29:00,12,5111.95,22
15530.0,2011-11-18 12:25:00,5,1813.72,21
15531.0,2011-12-01 18:43:00,2,2007.44,7
15532.0,2011-11-14 14:51:00,10,3771.9,24
15533.0,2011-11-20 15:35:00,3,807.5699999999999,18
15534.0,2009-12-14 12:48:00,1,162.25,725
15535.0,2011-06-19 16:02:00,6,1087.82,172
15536.0,2010-10-26 16:31:00,1,259.09,408
15537.0,2011-06-29 13:10:00,1,110.92,162
15538.0,2010-06-20 10:49:00,6,3358.4,537
15539.0,2011-12-02 13:36:00,1,538.46,6
15540.0,2011-11-28 13:51:00,2,460.68,10
15541.0,2011-08-17 14:58:00,1,85.13000000000001,113
15542.0,2010-07-15 13:32:00,3,918.45,511
15543.0,2011-02-24 15:26:00,2,242.84,287
15544.0,2011-11-30 16:43:00,20,8162.43,8
15545.0,2011-10-16 13:24:00,2,428.05,53
15546.0,2010-04-12 11:51:00,2,1079.1000000000001,606
15547.0,2011-12-02 12:52:00,26,10154.39,6
15548.0,2010-04-23 12:20:00,1,158.09,595
15549.0,2011-09-23 16:22:00,8,2345.96,76
15550.0,2011-12-05 15:38:00,12,2218.8,3
15551.0,2011-11-03 12:37:00,7,1710.08,36
15552.0,2011-05-06 14:47:00,2,252.52,216
15553.0,2011-10-10 14:02:00,1,437.23,59
15554.0,2011-03-07 09:00:00,1,217.2,277
15555.0,2011-11-27 16:19:00,36,12112.35,11
15556.0,2011-11-15 16:08:00,1,279.77,23
15557.0,2011-11-11 12:46:00,1,473.65000000000003,28
15558.0,2010-03-10 15:25:00,1,214.13,638
15559.0,2010-05-20 14:06:00,1,1109.4,567
15560.0,2010-11-07 10:15:00,2,153.52,397
15561.0,2011-11-28 11:07:00,8,1934.3899999999999,11
15562.0,2010-12-23 09:55:00,3,673.38,351
15563.0,2011-11-17 14:50:00,7,2867.0,21
15564.0,2010-09-02 15:52:00,2,70.74000000000001,462
15565.0,2011-10-20 14:33:00,2,173.16,49
15566.0,2010-11-12 12:11:00,2,227.87,392
15567.0,2011-11-21 10:48:00,1,186.01,18
15568.0,2011-12-07 11:27:00,3,758.29,2
15569.0,2011-08-28 10:15:00,10,3586.35,103
15570.0,2011-12-02 14:47:00,25,9311.04,6
15571.0,2011-11-28 10:02:00,14,4051.63,11
15572.0,2011-12-05 10:09:00,10,4068.67,4
15573.0,2011-11-08 11:38:00,5,1207.18,31
15574.0,2011-06-15 12:01:00,6,1518.7,177
15575.0,2010-03-30 12:50:00,1,30.1,619
15576.0,2011-11-02 12:03:00,1,940.6700000000001,37
15577.0,2011-07-11 17:03:00,5,397.98,150
15578.0,2011-06-30 13:03:00,1,127.10000000000001,161
15579.0,2011-10-02 12:45:00,5,1302.5,68
15580.0,2010-11-28 11:00:00,8,1381.19,376
15581.0,2011-08-11 09:38:00,38,7794.59,120
15582.0,2011-11-15 09:55:00,3,682.9100000000001,24
15583.0,2010-11-28 15:04:00,1,107.86,375
15584.0,2011-11-16 10:55:00,6,1277.5,23
15585.0,2011-06-16 08:38:00,1,455.3,176
15586.0,2010-04-26 11:00:00,3,1139.1,592
15587.0,2011-10-20 13:37:00,7,1522.0800000000002,49
15588.0,2010-01-31 12:19:00,1,579.6,677
15589.0,2011-03-29 09:54:00,3,478.53000000000003,255
15590.0,2010-11-22 14:49:00,5,1496.6,381
15591.0,2010-05-06 09:23:00,3,217.9,582
15592.0,2011-10-24 08:59:00,1,388.58,46
15593.0,2011-09-30 11:46:00,1,199.8,70
15594.0,2011-11-24 08:53:00,5,1771.78,15
15595.0,2010-08-09 12:27:00,1,357.6,487
15596.0,2011-08-31 10:55:00,9,3130.04,100
15597.0,2011-11-04 13:26:00,2,563.37,34
15598.0,2011-10-17 16:04:00,2,548.02,52
15599.0,2011-11-13 11:44:00,3,1250.06,26
15600.0,2010-10-07 14:30:00,4,1199.31,427
15601.0,2011-11-28 15:15:00,30,14960.12,10
15602.0,2011-12-01 14:14:00,16,3230.51,7
15603.0,2011-09-22 10:04:00,2,88.48,78
15604.0,2011-10-18 14:47:00,1,216.39,51
15605.0,2011-11-03 14:17:00,9,1936.8,35
15606.0,2011-10-09 15:47:00,17,5230.99,60
15607.0,2011-01-07 12:44:00,9,1708.97,336
15608.0,2011-11-11 13:20:00,5,1785.98,27
15609.0,2011-06-08 13:00:00,1,298.48,183
15610.0,2011-10-19 10:36:00,1,112.46000000000001,51
15611.0,2011-11-30 12:36:00,26,2997.28,9
15612.0,2011-11-03 14:52:00,2,195.15,35
15613.0,2010-04-08 12:51:00,1,433.71999999999997,609
15614.0,2010-09-28 10:46:00,4,3147.36,437
15615.0,2011-11-29 14:42:00,47,21373.97,9
15616.0,2010-09-27 13:10:00,1,317.11,437
15617.0,2010-11-08 16:07:00,3,828.5500000000001,395
15618.0,2011-11-07 08:34:00,4,776.851,32
15619.0,2011-11-29 08:14:00,1,336.40000000000003,10
15620.0,2011-10-14 12:41:00,4,1942.36,56
15621.0,2011-12-05 14:01:00,4,1293.03,3
15622.0,2011-10-27 16:44:00,17,7852.61,42
15623.0,2011-07-21 17:26:00,8,2437.05,140
15624.0,2011-08-15 11:38:00,4,588.13,116
15625.0,2011-08-28 10:21:00,9,3236.4,103
15626.0,2011-09-26 10:03:00,3,1067.52,74
15627.0,2010-09-08 14:14:00,2,566.9,456
15628.0,2011-12-05 10:24:00,17,5652.26,4
15629.0,2010-09-15 13:46:00,4,2240.9,449
15630.0,2011-10-25 15:36:00,3,1481.4,44
15631.0,2010-03-07 14:52:00,1,596.67,641
15632.0,2011-11-24 09:51:00,8,3285.31,15
15633.0,2010-07-18 13:54:00,13,4352.46,508
15634.0,2011-11-22 16:28:00,2,554.65,16
15635.0,2010-11-09 08:58:00,1,100.35,395
15636.0,2011-09-11 11:17:00,4,1444.58,89
15637.0,2011-10-18 08:28:00,5,797.59,52
15638.0,2010-11-26 11:52:00,6,2265.2,378
15639.0,2011-07-28 14:30:00,3,1065.08,133
15640.0,2011-12-05 14:35:00,29,23957.58,3
15641.0,2011-08-26 14:04:00,12,5345.55,104
15642.0,2009-12-10 11:51:00,1,105.78000000000002,729
15643.0,2011-06-01 07:38:00,3,664.0,191
15644.0,2011-06-26 14:54:00,4,813.0,165
15645.0,2011-11-21 11:55:00,3,1055.17,18
15646.0,2011-07-05 09:53:00,5,974.61,157
15647.0,2010-10-20 15:09:00,1,169.0,414
15648.0,2011-05-19 15:53:00,2,657.35,203
15649.0,2011-01-07 13:34:00,4,2170.35,335
15650.0,2010-07-06 10:41:00,2,553.88,521
15651.0,2011-11-03 08:41:00,5,1259.06,36
15652.0,2011-09-09 14:22:00,5,1420.34,90
15653.0,2011-09-08 10:49:00,2,877.4399999999999,92
15654.0,2011-11-30 13:08:00,2,922.5300000000001,8
15655.0,2011-04-10 15:25:00,1,560.6700000000001,242
15656.0,2011-10-25 14:56:00,4,748.5,44
15657.0,2011-11-17 12:19:00,1,30.0,22
15658.0,2011-06-02 15:22:00,8,2423.4700000000003,189
15659.0,2011-10-27 09:23:00,3,532.49,43
15660.0,2011-11-14 16:58:00,15,2812.99,24
15661.0,2011-01-26 13:56:00,8,1215.95,316
15662.0,2010-02-16 16:47:00,2,283.73,660
15663.0,2011-08-25 15:50:00,1,138.14,105
15664.0,2011-10-20 10:57:00,4,1254.03,50
15665.0,2011-06-24 14:57:00,5,4015.12,167
15666.0,2010-08-24 16:14:00,2,632.9399999999999,471
15667.0,2011-10-31 10:56:00,1,301.32,39
15668.0,2011-05-06 10:39:00,1,76.32000000000001,217
15669.0,2011-10-30 16:03:00,4,684.34,39
15670.0,2011-02-16 10:50:00,2,325.2,296
15671.0,2011-11-21 12:43:00,7,2657.13,18
15672.0,2009-12-14 16:52:00,1,45.300000000000004,724
15673.0,2011-09-12 16:12:00,9,6414.79,87
15674.0,2011-09-27 15:17:00,13,6948.2300000000005,72
15675.0,2011-09-19 13:48:00,4,542.04,80
15676.0,2011-11-21 12:40:00,3,3435.76,18
15677.0,2011-10-21 15:36:00,3,1305.6299999999999,48
15678.0,2011-10-18 09:25:00,3,1893.89,52
15679.0,2011-11-15 16:19:00,4,781.28,23
15680.0,2011-11-30 13:46:00,10,4507.58,8
15681.0,2011-11-14 16:30:00,14,2989.7,24
15682.0,2010-04-19 15:30:00,2,318.24,598
15683.0,2011-08-14 12:56:00,2,524.54,116
15684.0,2010-06-10 18:51:00,3,173.95,546
15685.0,2010-09-15 13:43:00,1,55.98,449
15686.0,2010-10-15 13:50:00,1,90.0,419
15687.0,2011-12-01 08:33:00,9,2993.1,8
15688.0,2010-10-17 12:06:00,1,190.57,418
15689.0,2011-08-12 09:37:00,3,521.03,119
15690.0,2011-12-05 15:59:00,2,239.76,3
15691.0,2011-04-01 15:13:00,4,571.3,251
15692.0,2011-11-11 14:12:00,1,191.04,27
15693.0,2010-02-18 14:37:00,1,37.5,658
15694.0,2011-12-09 09:44:00,24,10810.81,0
15695.0,2011-03-18 08:32:00,4,1131.04,266
15696.0,2011-11-06 14:02:00,13,3906.57,32
15697.0,2010-01-19 09:10:00,1,246.75,689
15698.0,2010-03-25 17:38:00,1,46.2,623
15699.0,2011-11-22 08:26:00,1,309.65,17
15700.0,2011-06-20 16:53:00,2,696.68,171
15701.0,2011-12-07 14:39:00,4,1542.14,1
15702.0,2010-08-20 14:50:00,2,140.39,475
15703.0,2011-03-20 10:51:00,1,211.5,264
15704.0,2011-07-22 13:35:00,6,3817.96,139
15705.0,2011-05-22 15:37:00,1,143.1,200
15706.0,2011-10-07 10:09:00,4,1060.56,63
15707.0,2011-11-04 14:35:00,4,945.58,34
15708.0,2011-10-30 10:54:00,9,4378.72,40
15709.0,2011-03-01 10:38:00,2,327.85,283
15710.0,2010-10-18 17:05:00,1,898.87,416
15711.0,2010-06-01 12:14:00,2,420.25,556
15712.0,2011-11-30 14:09:00,12,3472.4100000000003,8
15713.0,2011-07-19 13:34:00,4,1010.79,142
15714.0,2011-11-28 11:26:00,5,784.8100000000001,11
15715.0,2010-06-02 09:56:00,5,658.02,555
15716.0,2011-07-17 11:59:00,11,3056.81,145
15717.0,2011-04-19 13:21:00,5,607.0,233
15718.0,2010-06-17 16:20:00,1,293.79,539
15719.0,2011-11-07 12:29:00,31,10223.06,32
15720.0,2011-11-15 14:48:00,2,741.92,23
15721.0,2011-11-28 12:14:00,1,507.08,11
15722.0,2011-11-04 11:43:00,11,5258.1,35
15723.0,2010-12-10 11:12:00,4,947.65,364
15724.0,2011-05-22 14:40:00,3,310.85,200
15725.0,2011-11-24 14:51:00,1,415.25,14
15726.0,2010-11-14 16:12:00,1,321.91,389
15727.0,2011-11-23 12:36:00,15,9445.51,16
15728.0,2010-11-25 10:39:00,2,544.6,379
15729.0,2011-05-11 12:36:00,3,192.55,212
15730.0,2011-10-05 12:31:00,5,1726.58,65
15731.0,2010-06-04 10:10:00,1,125.3,553
15732.0,2011-05-11 14:24:00,10,1682.07,211
15733.0,2011-03-02 09:05:00,1,162.3,282
15734.0,2011-08-17 10:50:00,4,2263.3,114
15735.0,2010-10-14 13:38:00,1,327.68,420
15736.0,2010-09-30 14:20:00,2,1815.72,434
15737.0,2011-11-25 11:21:00,8,1205.1200000000001,14
15738.0,2011-11-21 08:26:00,41,13372.970000000001,18
15739.0,2011-10-04 13:42:00,1,449.12,65
15740.0,2011-10-21 14:29:00,1,154.88,48
15741.0,2010-09-07 16:21:00,2,208.62,457
15742.0,2010-03-30 15:25:00,1,156.87,618
15743.0,2011-11-23 17:19:00,4,784.46,15
15744.0,2011-09-23 09:52:00,1,34.8,77
15745.0,2011-11-20 13:45:00,4,1094.59,18
15746.0,2011-07-28 15:21:00,1,196.88,133
