CustomerID,last_purchase,frequency,monetary,recency,r_score,f_score,m_score,RFM_SCORE,Segment,Cluster
14909.0,2010-09-28 16:56:00,3,1404.68,436,4,1,3,413,Recent Customers,0
14910.0,2011-12-07 10:06:00,4,434.35,2,1,2,2,122,Others,1
14911.0,2011-12-08 15:54:00,398,295972.63,0,1,3,4,134,Big Spenders,3
14912.0,2011-11-23 09:20:00,6,1889.25,16,1,2,3,123,Others,1
14913.0,2011-11-04 08:29:00,8,4073.13,35,2,3,4,234,Big Spenders,1
14915.0,2011-09-09 13:34:00,11,1811.25,90,2,3,3,233,Others,1
14916.0,2011-09-30 09:20:00,8,3042.95,70,2,3,4,234,Big Spenders,1
14917.0,2010-04-22 11:28:00,2,1123.75,596,4,1,3,413,Recent Customers,0
14918.0,2011-08-16 11:50:00,9,5955.81,115,3,3,4,334,Big Spenders,1
14919.0,2010-06-18 13:06:00,1,359.35,538,4,1,2,412,Recent Customers,0
14920.0,2011-05-11 10:32:00,3,1607.17,212,3,1,3,313,Others,1
14921.0,2011-11-09 13:17:00,2,1316.07,29,2,1,3,213,Others,1
14922.0,2010-11-11 11:14:00,2,843.74,393,4,1,2,412,Recent Customers,0
14923.0,2011-10-20 11:51:00,1,749.1,50,2,1,2,212,Others,1
14924.0,2011-04-08 09:25:00,3,931.01,245,3,1,3,313,Others,1
14926.0,2010-11-23 07:13:00,2,359.4,381,4,1,2,412,Recent Customers,0
14927.0,2010-11-08 12:30:00,1,308.2,396,4,1,1,411,Recent Customers,0
14928.0,2010-03-22 09:14:00,1,223.91000000000003,627,4,1,1,411,Recent Customers,0
14929.0,2011-11-07 17:21:00,2,836.69,31,2,1,2,212,Others,1
14930.0,2011-08-23 10:31:00,6,5246.63,108,3,2,4,324,Big Spenders,1
14931.0,2011-12-05 10:19:00,5,1257.68,4,1,2,3,123,Others,1
14932.0,2010-12-09 11:48:00,2,1029.66,365,3,1,3,313,Others,0
14933.0,2010-09-22 10:47:00,4,1770.0,443,4,2,3,423,Recent Customers,0
14934.0,2011-09-19 10:10:00,5,3503.5,81,2,2,4,224,Big Spenders,1
14935.0,2011-02-15 14:44:00,2,2849.83,296,3,1,4,314,Big Spenders,0
14936.0,2011-11-06 10:30:00,12,12410.81,33,2,3,4,234,Big Spenders,1
14937.0,2011-10-14 12:29:00,3,1621.88,56,2,1,3,213,Others,1
14938.0,2010-05-26 13:38:00,2,2322.43,561,4,1,4,414,Recent Customers,0
14940.0,2010-10-18 10:47:00,2,531.49,417,4,1,2,412,Recent Customers,0
14941.0,2010-05-10 11:30:00,1,182.1,578,4,1,1,411,Recent Customers,0
14942.0,2010-11-03 10:51:00,4,746.56,401,4,2,2,422,Recent Customers,0
14943.0,2010-02-14 16:04:00,1,107.62,662,4,1,1,411,Recent Customers,0
14944.0,2011-11-10 09:10:00,19,9784.67,29,2,3,4,234,Big Spenders,1
14945.0,2010-10-22 11:26:00,1,179.4,413,4,1,1,411,Recent Customers,0
14946.0,2011-11-25 13:33:00,1,100.9,13,1,1,1,111,Others,1
14947.0,2011-09-28 15:48:00,6,1049.79,71,2,2,3,223,Others,1
14948.0,2011-11-16 17:16:00,6,1101.97,22,1,2,3,123,Others,1
14949.0,2010-08-27 15:38:00,4,515.0,468,4,2,2,422,Recent Customers,0
14950.0,2011-11-20 13:48:00,1,371.2,18,1,1,2,112,Others,1
14951.0,2011-09-21 15:15:00,1,311.69,78,2,1,1,211,Others,1
14952.0,2011-10-11 10:33:00,32,17629.35,59,2,3,4,234,Big Spenders,1
14953.0,2011-11-14 14:59:00,4,1013.77,24,1,2,3,123,Others,1
14954.0,2011-11-27 14:30:00,2,503.44,11,1,1,2,112,Others,1
14955.0,2009-12-07 11:35:00,1,163.77,732,4,1,1,411,Recent Customers,0
14956.0,2010-10-14 16:40:00,1,1325.0,420,4,1,3,413,Recent Customers,0
14957.0,2011-03-31 17:59:00,2,333.29,252,3,1,1,311,Others,1
14958.0,2011-07-15 14:20:00,6,957.9399999999999,146,3,2,3,323,Others,1
14959.0,2011-10-06 18:23:00,4,695.42,63,2,2,2,222,Others,1
14960.0,2011-12-01 12:54:00,2,221.27,7,1,1,1,111,Others,1
14961.0,2011-11-29 09:42:00,22,16410.15,10,1,3,4,134,Big Spenders,1
14962.0,2011-03-14 09:42:00,4,366.91,270,3,2,2,322,Others,0
14963.0,2011-11-30 12:16:00,12,3164.48,9,1,3,4,134,Big Spenders,1
14964.0,2011-04-06 14:13:00,1,206.21,246,3,1,1,311,Others,1
14965.0,2011-09-04 13:20:00,2,599.0,95,2,1,2,212,Others,1
14966.0,2011-11-25 12:20:00,6,1115.8400000000001,14,1,2,3,123,Others,1
14967.0,2011-10-21 11:06:00,6,1982.6100000000001,49,2,2,3,223,Others,1
14968.0,2011-11-09 13:58:00,2,504.99,29,2,1,2,212,Others,1
14969.0,2010-01-05 12:43:00,1,906.23,703,4,1,3,413,Recent Customers,0
14970.0,2011-10-02 13:44:00,12,4919.35,67,2,3,4,234,Big Spenders,1
14971.0,2011-11-04 17:07:00,3,1116.57,34,2,1,3,213,Others,1
14972.0,2011-08-03 14:54:00,2,145.07,127,3,1,1,311,Others,1
14973.0,2011-08-24 15:51:00,3,1314.45,106,3,1,3,313,Others,1
14974.0,2011-11-02 13:01:00,1,114.39,36,2,1,1,211,Others,1
14975.0,2011-10-13 14:08:00,2,472.39,56,2,1,2,212,Others,1
14976.0,2011-10-13 16:37:00,7,790.86,56,2,2,2,222,Others,1
14977.0,2009-12-14 10:37:00,1,31.929999999999996,725,4,1,1,411,Recent Customers,0
14978.0,2011-09-28 13:07:00,10,3142.14,71,2,3,4,234,Big Spenders,1
14979.0,2009-12-04 12:54:00,1,439.46,734,4,1,2,412,Recent Customers,0
14980.0,2009-12-02 14:09:00,1,150.68,736,4,1,1,411,Recent Customers,0
14981.0,2011-04-07 13:45:00,2,372.92,245,3,1,2,312,Others,1
14982.0,2010-05-16 15:52:00,1,237.78,571,4,1,1,411,Recent Customers,0
14983.0,2010-01-19 17:32:00,1,183.20000000000002,688,4,1,1,411,Recent Customers,0
14984.0,2011-11-20 14:28:00,6,1271.41,18,1,2,3,123,Others,1
14985.0,2011-05-25 14:29:00,2,296.75,197,3,1,1,311,Others,1
14986.0,2010-11-28 15:25:00,2,566.9,375,3,1,2,312,Others,0
14987.0,2011-11-24 09:59:00,8,1713.85,15,1,3,3,133,Others,1
14988.0,2011-05-12 12:05:00,7,2066.6,211,3,2,3,323,Others,1
14989.0,2010-02-16 10:40:00,1,342.4,661,4,1,1,411,Recent Customers,0
14990.0,2010-04-06 13:54:00,2,305.42,611,4,1,1,411,Recent Customers,0
14991.0,2010-10-05 13:01:00,1,314.67,429,4,1,1,411,Recent Customers,0
14992.0,2010-09-23 17:48:00,1,210.5,441,4,1,1,411,Recent Customers,0
14993.0,2010-05-25 12:47:00,1,36.13,563,4,1,1,411,Recent Customers,0
14994.0,2010-11-22 12:59:00,5,960.63,381,4,2,3,423,Recent Customers,0
14995.0,2011-11-01 11:39:00,2,233.23000000000002,38,2,1,1,211,Others,1
14996.0,2010-08-15 13:44:00,2,442.28999999999996,480,4,1,2,412,Recent Customers,0
14997.0,2011-10-24 13:28:00,4,776.6,45,2,2,2,222,Others,1
14998.0,2011-06-22 17:30:00,4,770.73,169,3,2,2,322,Others,1
14999.0,2010-04-26 10:47:00,1,129.48,592,4,1,1,411,Recent Customers,0
15000.0,2011-10-23 11:42:00,1,490.52,47,2,1,2,212,Others,1
15001.0,2010-11-10 13:51:00,2,230.85999999999999,393,4,1,1,411,Recent Customers,0
15002.0,2011-08-16 10:44:00,9,4817.28,115,3,3,4,334,Big Spenders,1
15003.0,2010-08-23 15:44:00,6,1060.7,472,4,2,3,423,Recent Customers,0
15004.0,2011-07-15 14:05:00,1,1246.32,146,3,1,3,313,Others,1
15005.0,2011-11-24 12:25:00,56,14106.2,15,1,3,4,134,Big Spenders,1
15006.0,2011-10-19 15:08:00,2,825.14,50,2,1,2,212,Others,1
15007.0,2011-07-03 16:00:00,1,156.91,158,3,1,1,311,Others,1
15008.0,2010-08-16 13:09:00,2,360.0,479,4,1,2,412,Recent Customers,0
15009.0,2011-11-27 13:35:00,3,1261.78,11,1,1,3,113,Others,1
15010.0,2011-11-04 12:42:00,1,308.94,35,2,1,1,211,Others,1
15011.0,2010-11-09 11:10:00,2,416.6,395,4,1,2,412,Recent Customers,0
15012.0,2011-10-17 12:22:00,3,860.62,53,2,1,2,212,Others,1
15013.0,2010-08-09 12:05:00,10,1641.3,487,4,3,3,433,Recent Customers,0
15014.0,2011-10-27 20:07:00,2,260.17,42,2,1,1,211,Others,1
15015.0,2010-07-26 13:50:00,13,2365.02,500,4,3,4,434,Recent Customers,0
15016.0,2011-06-20 12:06:00,5,630.3,172,3,2,2,322,Others,1
15017.0,2011-11-06 10:33:00,1,125.58,33,2,1,1,211,Others,1
15018.0,2011-11-01 12:47:00,3,607.46,38,2,1,2,212,Others,1
15019.0,2011-03-18 12:35:00,1,266.0,266,3,1,1,311,Others,0
15020.0,2010-11-25 13:29:00,1,203.42000000000002,378,3,1,1,311,Others,0
15021.0,2011-12-01 11:53:00,12,2783.83,8,1,3,4,134,Big Spenders,1
15022.0,2011-11-28 12:35:00,5,1186.09,11,1,2,3,123,Others,1
15023.0,2011-12-06 17:23:00,20,12170.68,2,1,3,4,134,Big Spenders,1
15024.0,2011-11-30 12:06:00,16,4075.5099999999998,9,1,3,4,134,Big Spenders,1
15025.0,2011-11-06 15:20:00,2,1013.09,32,2,1,3,213,Others,1
15026.0,2011-09-20 13:52:00,5,1061.61,79,2,2,3,223,Others,1
15027.0,2011-11-09 10:16:00,10,3195.6,30,2,3,4,234,Big Spenders,1
15028.0,2011-12-01 14:06:00,6,1157.71,7,1,2,3,123,Others,1
15029.0,2010-03-30 12:16:00,1,365.1,619,4,1,2,412,Recent Customers,0
15030.0,2011-09-29 10:50:00,8,1979.91,71,2,3,3,233,Others,1
15031.0,2011-12-05 14:19:00,14,3156.58,3,1,3,4,134,Big Spenders,1
15032.0,2011-03-28 15:03:00,8,13780.65,255,3,3,4,334,Big Spenders,1
15033.0,2011-12-05 12:40:00,10,2586.67,4,1,3,4,134,Big Spenders,1
15034.0,2011-11-24 12:11:00,14,8313.4,15,1,3,4,134,Big Spenders,1
15035.0,2011-09-11 11:08:00,1,252.73000000000002,89,2,1,1,211,Others,1
15036.0,2011-09-28 15:42:00,3,465.55,71,2,1,2,212,Others,1
15037.0,2010-11-28 13:05:00,2,402.51,375,3,1,2,312,Others,0
15038.0,2011-10-12 11:33:00,9,1309.86,58,2,3,3,233,Others,1
15039.0,2011-11-30 11:31:00,93,40031.43,9,1,3,4,134,Big Spenders,2
15040.0,2010-06-16 11:40:00,1,7.49,541,4,1,1,411,Recent Customers,0
15041.0,2011-06-22 16:16:00,2,294.02,169,3,1,1,311,Others,1
15042.0,2011-05-24 16:25:00,2,315.45,198,3,1,1,311,Others,1
15043.0,2011-11-08 14:26:00,6,2873.7999999999997,30,2,2,4,224,Big Spenders,1
15044.0,2011-11-20 13:20:00,35,16204.33,18,1,3,4,134,Big Spenders,1
15045.0,2011-07-11 11:33:00,2,735.66,151,3,1,2,312,Others,1
15046.0,2011-11-30 15:50:00,25,7812.389999999999,8,1,3,4,134,Big Spenders,1
15047.0,2011-03-15 10:49:00,1,343.62,269,3,1,1,311,Others,0
15048.0,2011-10-05 14:55:00,4,482.75,64,2,2,2,222,Others,1
15049.0,2011-03-11 12:13:00,1,121.17,273,3,1,1,311,Others,0
15050.0,2011-11-14 16:17:00,5,4193.79,24,1,2,4,124,Big Spenders,1
15051.0,2011-11-16 15:38:00,9,3935.16,22,1,3,4,134,Big Spenders,1
15052.0,2011-01-24 15:52:00,1,215.78,318,3,1,1,311,Others,0
15053.0,2011-12-05 12:08:00,3,697.79,4,1,1,2,112,Others,1
15054.0,2011-11-27 15:02:00,2,302.1,11,1,1,1,111,Others,1
15055.0,2010-08-22 11:06:00,3,560.07,474,4,1,2,412,Recent Customers,0
15056.0,2010-07-07 15:58:00,1,133.45,519,4,1,1,411,Recent Customers,0
15057.0,2011-03-09 15:17:00,5,3255.96,274,3,2,4,324,Big Spenders,0
15058.0,2011-11-14 14:57:00,16,3410.03,24,1,3,4,134,Big Spenders,1
15059.0,2011-10-30 11:35:00,19,3523.57,40,2,3,4,234,Big Spenders,1
15060.0,2011-12-01 13:47:00,4,303.09,7,1,2,1,121,Others,1
15061.0,2011-12-06 12:06:00,127,137818.52,3,1,3,4,134,Big Spenders,2
15062.0,2011-09-29 16:51:00,8,2585.62,70,2,3,4,234,Big Spenders,1
15063.0,2011-05-10 13:25:00,1,370.79999999999995,212,3,1,2,312,Others,1
15064.0,2010-10-25 14:32:00,4,1254.41,409,4,2,3,423,Recent Customers,0
15065.0,2011-11-02 09:45:00,5,3326.86,37,2,2,4,224,Big Spenders,1
15066.0,2011-10-17 13:25:00,1,893.59,52,2,1,2,212,Others,1
15067.0,2011-09-22 13:20:00,5,3877.88,77,2,2,4,224,Big Spenders,1
15068.0,2011-10-24 14:47:00,4,1176.85,45,2,2,3,223,Others,1
15069.0,2011-06-13 14:16:00,1,1109.53,178,3,1,3,313,Others,1
15070.0,2010-12-02 11:23:00,3,843.25,372,3,1,2,312,Others,0
15071.0,2011-09-07 11:43:00,4,1455.56,93,2,2,3,223,Others,1
15072.0,2010-08-17 15:46:00,1,187.51999999999998,478,4,1,1,411,Recent Customers,0
15073.0,2011-11-30 10:44:00,8,2788.02,9,1,3,4,134,Big Spenders,1
15074.0,2011-08-26 14:45:00,3,1566.33,104,3,1,3,313,Others,1
15075.0,2011-09-23 12:27:00,1,773.03,77,2,1,2,212,Others,1
15076.0,2011-06-20 08:23:00,3,1447.74,172,3,1,3,313,Others,1
15077.0,2010-08-02 11:13:00,2,2428.08,494,4,1,4,414,Recent Customers,0
15078.0,2011-12-02 15:41:00,53,17761.88,6,1,3,4,134,Big Spenders,1
15079.0,2011-05-11 12:45:00,11,3767.35,212,3,3,4,334,Big Spenders,1
15080.0,2010-10-08 11:52:00,2,546.25,427,4,1,2,412,Recent Customers,0
15081.0,2011-11-17 17:08:00,12,1965.72,21,1,3,3,133,Others,1
15082.0,2010-02-09 10:23:00,1,93.35000000000001,668,4,1,1,411,Recent Customers,0
15083.0,2011-03-28 12:18:00,1,88.2,256,3,1,1,311,Others,0
15084.0,2010-11-25 11:58:00,2,965.2,379,3,1,3,313,Others,0
15085.0,2009-12-10 11:47:00,1,347.54,729,4,1,1,411,Recent Customers,0
15086.0,2010-05-24 12:27:00,2,218.53,564,4,1,1,411,Recent Customers,0
15087.0,2011-03-03 10:34:00,1,306.94,281,3,1,1,311,Others,0
15088.0,2011-11-18 13:14:00,2,1160.07,20,1,1,3,113,Others,1
15089.0,2011-11-29 16:31:00,6,2420.84,9,1,2,4,124,Big Spenders,1
15090.0,2011-02-04 14:03:00,1,381.32,307,3,1,2,312,Others,0
15091.0,2011-10-03 12:47:00,3,1046.61,67,2,1,3,213,Others,1
15092.0,2011-05-08 14:10:00,3,776.46,214,3,1,2,312,Others,1
15093.0,2011-11-21 13:09:00,23,14326.11,17,1,3,4,134,Big Spenders,1
15094.0,2010-09-02 16:55:00,2,83.0,462,4,1,1,411,Recent Customers,0
15095.0,2011-08-28 12:01:00,10,3141.64,103,3,3,4,334,Big Spenders,1
15096.0,2011-10-28 10:27:00,1,219.39000000000001,42,2,1,1,211,Others,1
15097.0,2011-12-05 14:03:00,3,908.3499999999999,3,1,1,3,113,Others,1
15098.0,2011-06-10 15:33:00,3,39916.5,181,3,1,4,314,Big Spenders,1
15099.0,2011-09-16 13:13:00,1,410.48,83,2,1,2,212,Others,1
15100.0,2011-01-10 10:35:00,7,2894.7,333,3,2,4,324,Big Spenders,0
15101.0,2011-12-01 10:18:00,6,1477.94,8,1,2,3,123,Others,1
15102.0,2010-06-27 12:16:00,2,554.67,530,4,1,2,412,Recent Customers,0
15103.0,2011-11-08 14:53:00,2,703.36,30,2,1,2,212,Others,1
15104.0,2011-05-27 12:29:00,2,1027.44,196,3,1,3,313,Others,1
15105.0,2011-11-21 16:54:00,9,3094.91,17,1,3,4,134,Big Spenders,1
15106.0,2011-11-22 09:16:00,5,1422.52,17,1,2,3,123,Others,1
15107.0,2011-02-01 14:46:00,9,940.35,310,3,3,3,333,Others,0
15108.0,2011-07-21 10:24:00,4,1300.25,141,3,2,3,323,Others,1
15109.0,2011-04-08 09:58:00,3,983.1,245,3,1,3,313,Others,1
15110.0,2011-11-16 11:16:00,6,1505.8500000000001,23,1,2,3,123,Others,1
15111.0,2011-11-10 16:58:00,5,2730.87,28,2,2,4,224,Big Spenders,1
15112.0,2010-04-07 14:17:00,1,209.4,610,4,1,1,411,Recent Customers,0
15113.0,2011-11-30 08:23:00,3,3609.33,9,1,1,4,114,Big Spenders,1
15114.0,2011-11-09 15:05:00,12,3400.12,29,2,3,4,234,Big Spenders,1
15115.0,2011-11-21 14:59:00,2,531.85,17,1,1,2,112,Others,1
15116.0,2011-11-22 12:25:00,4,1352.75,17,1,2,3,123,Others,1
15117.0,2011-11-25 08:12:00,8,2485.9700000000003,14,1,3,4,134,Big Spenders,1
15118.0,2011-07-28 14:54:00,1,244.8,133,3,1,1,311,Others,1
15119.0,2011-04-08 09:08:00,1,266.40000000000003,245,3,1,1,311,Others,1
15120.0,2011-07-29 09:48:00,1,358.82,133,3,1,2,312,Others,1
15121.0,2011-10-20 14:51:00,2,457.72,49,2,1,2,212,Others,1
15122.0,2011-08-17 16:48:00,11,4497.47,113,3,3,4,334,Big Spenders,1
15123.0,2011-12-02 13:12:00,5,4656.17,6,1,2,4,124,Big Spenders,1
15124.0,2011-11-17 10:09:00,4,450.82,22,1,2,2,122,Others,1
15125.0,2011-11-14 13:57:00,24,17024.87,24,1,3,4,134,Big Spenders,1
15126.0,2010-06-21 12:31:00,2,449.49,536,4,1,2,412,Recent Customers,0
15127.0,2011-10-05 10:30:00,2,711.5,65,2,1,2,212,Others,1
15128.0,2011-10-10 13:54:00,5,1783.68,59,2,2,3,223,Others,1
15129.0,2011-10-20 14:40:00,23,6860.18,49,2,3,4,234,Big Spenders,1
15130.0,2011-06-23 10:15:00,1,330.11,169,3,1,1,311,Others,1
15131.0,2010-11-10 12:07:00,1,80.28,394,4,1,1,411,Recent Customers,0
15132.0,2011-11-21 17:10:00,5,977.9300000000001,17,1,2,3,123,Others,1
15133.0,2011-08-04 10:44:00,5,1806.9,127,3,2,3,323,Others,1
15134.0,2011-11-25 08:55:00,10,1596.29,14,1,3,3,133,Others,1
15135.0,2011-04-14 19:16:00,2,305.68,238,3,1,1,311,Others,1
15136.0,2011-12-07 12:26:00,4,1286.7,2,1,2,3,123,Others,1
15137.0,2010-07-07 09:41:00,2,823.4,520,4,1,2,412,Recent Customers,0
15138.0,2010-11-11 09:16:00,1,502.52,393,4,1,2,412,Recent Customers,0
15139.0,2011-04-14 11:39:00,2,178.96,239,3,1,1,311,Others,1
15140.0,2011-10-18 14:07:00,8,3243.69,51,2,3,4,234,Big Spenders,1
15141.0,2010-09-08 11:33:00,7,1388.47,457,4,2,3,423,Recent Customers,0
15142.0,2011-10-24 12:51:00,6,2619.92,45,2,2,4,224,Big Spenders,1
15143.0,2011-04-28 12:03:00,2,563.63,225,3,1,2,312,Others,1
15144.0,2011-12-01 15:12:00,29,12160.31,7,1,3,4,134,Big Spenders,1
15145.0,2011-12-05 17:21:00,4,1194.73,3,1,2,3,123,Others,1
15146.0,2011-06-28 12:09:00,2,1327.16,164,3,1,3,313,Others,1
15147.0,2011-04-13 15:57:00,1,623.5,239,3,1,2,312,Others,1
15148.0,2011-11-29 08:21:00,1,301.29,10,1,1,1,111,Others,1
15149.0,2011-07-29 10:58:00,5,1554.6100000000001,133,3,2,3,323,Others,1
15150.0,2011-11-22 12:52:00,13,9001.08,16,1,3,4,134,Big Spenders,1
15151.0,2010-10-12 16:37:00,2,2085.61,422,4,1,3,413,Recent Customers,0
15152.0,2011-11-30 12:32:00,14,5263.83,9,1,3,4,134,Big Spenders,1
15153.0,2011-11-08 17:09:00,1,329.25,30,2,1,1,211,Others,1
15154.0,2011-09-25 16:05:00,3,1388.41,74,2,1,3,213,Others,1
15155.0,2010-11-21 12:59:00,1,383.96999999999997,382,4,1,2,412,Recent Customers,0
15156.0,2011-12-08 18:22:00,3,961.49,0,1,1,3,113,Others,1
15157.0,2011-12-06 11:28:00,5,2654.11,3,1,2,4,124,Big Spenders,1
15158.0,2011-10-25 13:53:00,2,606.02,44,2,1,2,212,Others,1
15159.0,2011-12-08 12:05:00,34,22116.73,1,1,3,4,134,Big Spenders,1
15160.0,2010-12-17 14:15:00,4,589.27,356,3,2,2,322,Others,0
15161.0,2010-11-16 16:08:00,1,119.92,387,4,1,1,411,Recent Customers,0
15162.0,2009-12-08 13:14:00,1,312.9,730,4,1,1,411,Recent Customers,0
15163.0,2011-11-21 13:10:00,2,304.47,17,1,1,1,111,Others,1
15164.0,2011-10-02 12:05:00,9,2068.92,68,2,3,3,233,Others,1
15165.0,2010-12-01 14:03:00,1,975.5,372,3,1,3,313,Others,0
15166.0,2010-08-29 12:31:00,1,167.16,467,4,1,1,411,Recent Customers,0
15167.0,2011-01-23 12:41:00,5,1659.67,320,3,2,3,323,Others,0
15168.0,2011-11-14 11:26:00,1,106.56,25,1,1,1,111,Others,1
15169.0,2010-11-22 13:04:00,2,569.22,381,4,1,2,412,Recent Customers,0
15170.0,2010-10-29 10:34:00,1,81.15,406,4,1,1,411,Recent Customers,0
15171.0,2011-01-12 15:36:00,1,1289.5,330,3,1,3,313,Others,0
15172.0,2011-12-01 11:51:00,5,1624.05,8,1,2,3,123,Others,1
15173.0,2010-11-24 10:21:00,7,1494.6,380,4,2,3,423,Recent Customers,0
15174.0,2011-01-21 09:06:00,2,481.46,322,3,1,2,312,Others,0
15175.0,2011-09-29 11:31:00,1,224.14,71,2,1,1,211,Others,1
15176.0,2010-02-10 10:36:00,1,988.0400000000001,667,4,1,3,413,Recent Customers,0
15177.0,2010-10-10 12:48:00,1,948.9300000000001,425,4,1,3,413,Recent Customers,0
15178.0,2011-03-24 15:12:00,1,40.5,259,3,1,1,311,Others,0
15179.0,2011-11-21 12:53:00,13,7491.92,17,1,3,4,134,Big Spenders,1
15180.0,2010-12-07 14:57:00,3,904.4300000000001,366,3,1,3,313,Others,0
15181.0,2011-10-04 13:58:00,5,1200.2,65,2,2,3,223,Others,1
15182.0,2011-07-08 13:37:00,11,2998.952,153,3,3,4,334,Big Spenders,1
15183.0,2010-06-10 10:43:00,3,639.93,547,4,1,2,412,Recent Customers,0
15184.0,2011-11-10 13:41:00,4,689.95,28,2,2,2,222,Others,1
15185.0,2011-09-30 14:06:00,1,310.62,69,2,1,1,211,Others,1
15186.0,2011-11-25 14:58:00,5,1403.2,13,1,2,3,123,Others,1
15187.0,2011-12-08 11:56:00,16,4777.18,1,1,3,4,134,Big Spenders,1
15188.0,2009-12-14 13:30:00,1,310.43,724,4,1,1,411,Recent Customers,0
15189.0,2011-12-08 13:22:00,46,17524.38,0,1,3,4,134,Big Spenders,1
15190.0,2010-10-01 13:09:00,1,834.4399999999999,433,4,1,2,412,Recent Customers,0
15191.0,2010-09-02 15:37:00,3,588.05,462,4,1,2,412,Recent Customers,0
15192.0,2011-08-12 11:41:00,5,1981.39,119,3,2,3,323,Others,1
15193.0,2011-10-10 08:23:00,1,499.32,60,2,1,2,212,Others,1
15194.0,2011-12-06 15:10:00,28,12427.69,2,1,3,4,134,Big Spenders,1
15195.0,2011-12-07 12:20:00,1,3861.0,2,1,1,4,114,Big Spenders,1
15196.0,2010-10-03 10:50:00,2,316.25,432,4,1,1,411,Recent Customers,0
15197.0,2011-11-29 10:00:00,6,1877.51,10,1,2,3,123,Others,1
15198.0,2011-09-08 14:42:00,5,571.35,91,2,2,2,222,Others,1
15199.0,2011-10-11 15:12:00,10,3122.4,58,2,3,4,234,Big Spenders,1
15200.0,2010-08-02 09:38:00,1,549.05,494,4,1,2,412,Recent Customers,0
15201.0,2011-09-13 14:53:00,7,1842.95,86,2,2,3,223,Others,1
15202.0,2010-10-15 13:05:00,3,6001.49,419,4,1,4,414,Recent Customers,0
15203.0,2011-11-14 08:16:00,15,4400.18,25,1,3,4,134,Big Spenders,1
15204.0,2010-12-17 13:49:00,1,316.58,356,3,1,1,311,Others,0
15205.0,2011-09-15 19:36:00,2,653.24,84,2,1,2,212,Others,1
15206.0,2011-11-29 13:41:00,4,420.29999999999995,9,1,2,2,122,Others,1
15207.0,2010-10-19 13:29:00,3,683.9200000000001,415,4,1,2,412,Recent Customers,0
15208.0,2011-12-08 17:24:00,6,970.52,0,1,2,3,123,Others,1
15209.0,2009-12-09 17:26:00,1,178.98000000000002,729,4,1,1,411,Recent Customers,0
15210.0,2011-04-28 16:11:00,3,1176.19,224,3,1,3,313,Others,1
15211.0,2011-10-10 13:31:00,2,1277.48,59,2,1,3,213,Others,1
15212.0,2011-04-12 13:45:00,2,208.27999999999997,240,3,1,1,311,Others,1
15213.0,2011-01-25 12:21:00,2,328.35,318,3,1,1,311,Others,0
15214.0,2011-12-08 12:07:00,8,1661.44,1,1,3,3,133,Others,1
15215.0,2011-10-24 11:41:00,7,2422.43,46,2,2,4,224,Big Spenders,1
15216.0,2011-09-13 11:41:00,2,486.09,87,2,1,2,212,Others,1
15217.0,2010-05-25 13:51:00,1,426.24,562,4,1,2,412,Recent Customers,0
15218.0,2011-11-29 11:48:00,22,11516.57,10,1,3,4,134,Big Spenders,1
15219.0,2011-06-16 16:57:00,2,685.45,175,3,1,2,312,Others,1
15220.0,2011-10-19 12:39:00,6,1778.96,51,2,2,3,223,Others,1
15221.0,2010-12-08 13:08:00,4,2465.45,365,3,2,4,324,Big Spenders,0
15222.0,2011-01-25 08:03:00,11,3550.91,318,3,3,4,334,Big Spenders,0
15223.0,2011-04-28 11:31:00,5,1417.95,225,3,2,3,323,Others,1
15224.0,2010-12-16 15:02:00,5,871.36,357,3,2,2,322,Others,0
15225.0,2011-04-19 14:51:00,1,409.40000000000003,233,3,1,2,312,Others,1
15226.0,2011-02-02 11:41:00,1,154.41,310,3,1,1,311,Others,0
15227.0,2011-11-03 11:59:00,9,2488.4900000000002,36,2,3,4,234,Big Spenders,1
15228.0,2011-10-04 13:56:00,6,5580.2699999999995,65,2,2,4,224,Big Spenders,1
15229.0,2010-05-02 13:50:00,1,160.5,585,4,1,1,411,Recent Customers,0
15230.0,2011-04-14 14:39:00,2,429.6,238,3,1,2,312,Others,1
15231.0,2010-03-28 15:12:00,1,250.26,620,4,1,1,411,Recent Customers,0
15232.0,2011-08-18 16:27:00,2,612.06,112,3,1,2,312,Others,1
15233.0,2010-11-03 13:36:00,1,59.400000000000006,400,4,1,1,411,Recent Customers,0
15234.0,2011-03-08 08:53:00,1,197.0,276,3,1,1,311,Others,0
15235.0,2011-05-06 09:44:00,16,2937.81,217,3,3,4,334,Big Spenders,1
15236.0,2011-02-14 10:52:00,1,321.05,298,3,1,1,311,Others,0
15237.0,2011-12-08 09:46:00,4,1412.32,1,1,2,3,123,Others,1
15238.0,2011-11-10 14:28:00,3,1071.99,28,2,1,3,213,Others,1
15239.0,2011-11-29 14:14:00,2,780.59,9,1,1,2,112,Others,1
15240.0,2011-10-26 09:50:00,12,4459.98,44,2,3,4,234,Big Spenders,1
15241.0,2011-10-04 09:05:00,11,3050.16,66,2,3,4,234,Big Spenders,1
15242.0,2010-10-13 15:33:00,1,302.04,421,4,1,1,411,Recent Customers,0
15243.0,2011-09-26 14:12:00,2,927.2800000000001,73,2,1,3,213,Others,1
15244.0,2011-10-05 13:19:00,3,912.08,64,2,1,3,213,Others,1
